uses_wellness_apps,mindfulness_minutes_per_day,sleep_quality,stress_level,sleep_duration_hours,caffeine_intake_mg_per_day,gaming_hours,entertainment_hours,phone_usage_hours,laptop_usage_hours,gender,daily_screen_time_hours,mood_rating,physical_activity_hours_per_week,mental_health_score,weekly_depression_score,social_media_hours,work_related_hours
True,20.0,4.0,7,6.6,138.4,1.1,1.3,2.6,3.6,Female,7.2,3.5,0.1,57.0,7.0,4.0,3.9
True,34.1,4.0,1,6.7,126.2,2.8,2.3,0.2,1.8,Female,4.9,8.8,3.1,82.0,0.0,0.8,1.2
True,12.4,4.0,8,7.0,111.3,1.0,1.5,3.5,2.3,Female,7.6,2.0,3.3,58.0,5.0,4.5,4.1
False,20.6,5.0,8,7.8,63.8,1.1,1.7,1.0,0.7,Female,5.3,2.9,0.0,54.0,9.0,4.2,4.0
True,13.3,3.0,10,6.9,134.6,1.1,0.4,4.3,1.3,Male,7.8,1.0,0.4,49.0,13.0,4.5,4.1
True,9.7,3.0,10,6.8,126.4,1.2,0.5,3.9,1.9,Male,9.1,1.0,0.3,58.0,10.0,4.5,4.0
True,18.5,4.0,4,7.9,26.6,1.5,1.7,0.8,0.0,Female,4.3,4.3,1.6,70.0,5.0,2.6,3.2
True,8.0,4.0,7,7.3,148.5,0.6,2.1,2.7,0.5,Male,5.9,3.0,2.9,62.0,8.0,4.5,4.0
True,8.9,4.0,10,8.0,196.5,0.8,0.7,1.1,0.7,Male,4.7,2.0,0.0,45.0,14.0,4.5,4.0
True,12.2,4.0,4,6.9,172.1,2.2,2.3,1.4,0.1,Female,2.7,6.1,3.2,70.0,3.0,2.7,3.4
True,22.5,4.0,1,7.6,114.6,2.6,2.6,1.4,1.6,Female,4.6,10.0,5.0,81.0,3.0,0.9,1.2
False,16.7,5.0,3,6.5,170.9,1.9,2.1,2.4,1.4,Female,5.4,7.4,5.2,82.0,2.0,2.3,3.0
False,21.5,4.0,2,7.3,149.0,2.7,2.2,2.3,3.1,Male,6.3,7.6,6.1,82.0,4.0,1.6,2.1
False,11.2,5.0,5,7.9,98.9,1.3,1.6,0.9,0.3,Male,4.3,5.1,3.4,78.0,8.0,3.3,3.9
True,12.8,3.0,10,6.4,138.1,1.1,1.3,2.4,1.8,Female,5.9,1.9,0.0,41.0,18.0,4.5,3.6
False,14.1,5.0,3,6.5,109.8,1.8,2.3,1.8,0.5,Other,2.7,9.0,3.0,74.0,5.0,2.1,3.0
False,29.2,5.0,3,8.3,141.7,2.3,1.7,0.4,0.0,Female,1.0,7.0,2.3,72.0,0.0,2.8,3.0
True,20.1,4.0,8,7.3,136.6,0.7,1.6,1.6,2.1,Female,7.5,1.0,2.3,45.0,9.0,4.5,4.0
True,9.9,3.0,10,6.4,233.9,0.5,0.5,3.5,2.2,Female,8.0,1.0,0.3,40.0,15.0,4.5,3.9
False,36.0,4.0,1,7.4,103.3,3.2,2.5,1.6,2.1,Female,5.6,9.6,4.9,81.0,3.0,0.7,1.3
True,40.4,5.0,1,7.5,180.8,2.5,3.0,0.3,0.1,Male,1.7,9.4,4.5,85.0,2.0,1.0,1.5
False,18.7,4.0,6,7.2,115.6,0.9,1.3,2.7,1.6,Female,5.8,3.7,1.5,63.0,5.0,3.8,3.7
False,16.8,4.0,4,7.2,41.6,1.7,1.9,1.2,2.2,Female,5.6,4.5,2.3,72.0,4.0,2.3,3.6
True,11.5,3.0,4,6.6,205.1,1.1,2.2,2.2,2.5,Female,6.3,5.1,2.3,62.0,6.0,2.7,3.4
True,14.9,3.0,7,7.7,94.7,1.4,1.7,1.8,2.2,Female,5.9,2.4,2.4,56.0,12.0,3.7,4.0
False,6.5,3.0,10,6.3,111.9,0.7,0.6,3.6,2.6,Female,10.0,1.0,0.3,51.0,14.0,4.5,3.7
False,19.0,4.0,8,7.3,54.1,0.8,2.4,1.8,2.7,Male,6.4,1.0,1.5,62.0,8.0,4.5,4.1
True,25.8,4.0,5,7.6,243.2,1.3,0.7,1.0,1.6,Female,6.1,5.2,3.4,73.0,6.0,3.3,4.1
True,29.6,4.0,3,7.1,208.5,1.9,2.2,1.6,2.0,Male,4.0,4.1,4.6,77.0,1.0,1.9,2.8
False,7.1,4.0,9,7.3,220.3,1.0,0.8,0.9,2.6,Female,4.6,3.3,0.0,43.0,11.0,4.5,3.9
False,27.5,3.0,3,7.0,210.8,2.4,2.2,1.8,1.9,Male,5.9,7.7,2.6,77.0,3.0,2.3,3.2
False,8.1,3.0,10,7.7,235.4,1.6,1.2,3.6,2.8,Male,9.3,1.0,0.0,42.0,20.0,4.5,3.8
False,11.8,3.0,9,7.4,237.0,1.7,1.4,3.1,2.5,Male,9.1,1.5,0.0,53.0,10.0,4.5,4.1
False,35.3,3.0,3,7.7,170.1,1.9,2.9,3.8,0.8,Female,5.5,6.3,6.2,74.0,3.0,2.3,2.8
False,16.6,5.0,1,8.9,127.1,2.5,3.2,2.4,0.1,Male,1.8,8.7,6.1,87.0,0.0,0.7,1.1
False,23.1,4.0,5,7.8,148.6,1.2,1.6,2.1,1.5,Male,3.3,3.9,0.5,60.0,5.0,3.2,3.8
False,22.8,5.0,7,7.5,78.8,0.7,2.6,1.1,0.2,Female,2.9,4.1,3.0,63.0,10.0,4.0,4.1
False,9.9,4.0,6,6.4,129.5,0.9,1.7,2.2,1.6,Male,7.0,4.7,2.1,58.0,12.0,3.7,3.9
True,22.4,4.0,5,7.3,192.1,0.6,1.3,1.9,1.5,Female,3.1,5.9,0.0,59.0,5.0,3.0,3.7
True,21.8,4.0,5,7.3,122.2,1.9,1.1,2.7,2.9,Female,6.4,6.6,3.4,65.0,7.0,3.0,3.5
True,24.0,3.0,4,7.8,163.1,1.0,1.9,1.0,2.1,Female,5.8,6.8,3.6,60.0,7.0,2.9,3.4
False,15.5,4.0,5,6.7,255.2,2.0,1.6,2.0,2.6,Male,7.9,3.8,4.5,66.0,3.0,3.3,3.6
False,24.4,4.0,5,8.6,103.1,1.4,1.6,0.6,1.0,Female,1.9,4.5,1.9,59.0,8.0,3.1,3.7
True,13.5,3.0,10,6.0,175.8,0.7,0.7,2.3,3.2,Male,9.5,1.0,0.0,41.0,17.0,4.5,4.0
False,12.9,4.0,7,7.1,40.3,0.3,1.8,2.6,2.5,Male,5.4,2.4,0.8,53.0,10.0,4.0,3.8
False,19.0,4.0,1,7.8,69.8,2.9,3.5,0.5,2.0,Male,3.7,8.5,4.7,89.0,1.0,0.9,1.4
True,40.7,5.0,1,7.9,156.5,2.0,2.7,0.8,0.0,Female,1.0,8.1,3.1,75.0,3.0,0.9,1.2
True,21.3,4.0,7,7.6,90.2,0.8,2.1,0.8,2.8,Male,4.9,5.0,0.8,59.0,11.0,4.1,3.7
False,20.1,4.0,8,7.3,77.6,1.4,2.0,1.8,3.5,Female,6.1,1.9,0.0,56.0,8.0,4.3,3.9
True,6.3,5.0,10,7.6,177.3,1.0,0.3,0.7,1.5,Female,5.9,1.0,0.2,49.0,10.0,4.5,3.8
False,19.3,4.0,8,7.1,178.3,0.8,1.7,3.2,1.5,Female,5.8,2.7,0.5,58.0,13.0,4.3,3.8
True,32.2,3.0,3,7.3,169.7,2.0,2.0,2.4,0.9,Male,4.8,8.2,6.2,74.0,7.0,2.0,3.2
False,19.1,4.0,5,7.0,166.8,1.8,1.0,2.5,0.0,Other,4.1,5.6,3.0,68.0,6.0,3.3,3.4
True,18.1,4.0,5,8.7,158.4,1.2,0.7,0.6,0.9,Female,3.2,4.8,1.7,65.0,9.0,3.3,3.9
True,16.6,3.0,6,7.0,225.5,1.2,2.1,3.2,3.3,Female,7.9,4.3,1.7,58.0,8.0,3.9,4.0
True,26.4,3.0,3,7.5,138.9,2.4,2.5,2.6,2.7,Male,5.2,6.6,3.8,76.0,3.0,2.2,2.7
True,28.8,5.0,2,7.5,149.7,2.1,2.1,1.4,0.7,Female,3.0,8.1,5.6,82.0,1.0,1.7,2.4
False,36.6,4.0,1,8.4,161.6,2.5,2.5,0.6,0.9,Male,2.9,10.0,5.0,82.0,0.0,0.7,1.3
False,13.8,4.0,7,7.3,208.1,1.2,1.8,1.9,3.8,Male,5.9,1.5,9.4,65.0,12.0,4.1,3.9
False,11.8,5.0,4,7.7,68.3,1.8,1.8,1.6,0.4,Male,3.3,7.2,3.2,71.0,7.0,2.9,3.4
False,17.9,4.0,4,7.4,149.6,2.3,1.6,1.6,0.7,Female,1.5,6.2,4.2,71.0,11.0,2.8,3.3
False,18.8,4.0,7,8.3,129.8,0.8,1.4,1.4,1.0,Male,4.6,1.9,2.4,68.0,6.0,4.5,3.7
False,21.8,5.0,7,7.7,201.1,0.9,2.1,2.6,0.0,Male,3.3,2.9,0.0,56.0,4.0,3.9,3.8
True,21.8,4.0,1,8.7,48.4,2.6,2.1,0.2,0.9,Female,1.4,8.0,4.8,86.0,1.0,0.5,1.5
False,19.5,4.0,7,6.8,128.6,0.6,1.2,3.3,0.9,Female,6.6,2.9,2.3,60.0,13.0,3.9,4.2
True,18.7,4.0,5,7.3,203.4,1.3,1.5,2.9,0.5,Male,4.1,4.5,1.8,61.0,6.0,3.6,3.2
False,5.9,3.0,10,6.8,187.5,1.5,0.8,2.2,3.0,Female,6.9,1.0,0.0,52.0,13.0,4.5,4.0
False,16.5,5.0,1,7.7,106.9,2.3,2.3,1.9,0.2,Male,1.6,8.2,2.3,81.0,0.0,0.8,1.3
False,10.7,4.0,7,7.7,159.1,1.2,0.9,3.0,1.3,Male,4.7,2.7,0.8,54.0,9.0,4.1,3.9
False,26.6,5.0,4,6.4,220.1,1.7,1.9,2.0,0.5,Male,4.7,6.4,3.6,77.0,4.0,3.0,3.3
True,24.2,4.0,6,7.6,204.4,0.9,1.0,1.7,1.3,Female,3.0,3.9,0.0,68.0,9.0,3.9,3.9
False,14.8,5.0,2,7.3,245.1,2.2,2.3,3.0,0.5,Male,2.7,8.1,4.3,74.0,3.0,1.2,2.6
True,9.4,4.0,9,6.6,125.9,0.9,1.6,3.9,1.6,Male,7.4,1.7,3.3,60.0,6.0,4.5,4.1
True,22.3,4.0,7,7.6,66.1,1.0,1.5,1.1,1.9,Male,5.4,1.6,0.8,51.0,12.0,4.4,3.4
False,20.6,4.0,6,7.5,150.9,1.2,0.9,2.4,3.0,Female,4.7,5.3,1.1,53.0,11.0,3.8,3.8
False,11.8,4.0,8,7.9,205.8,1.1,1.3,1.0,0.9,Male,4.8,1.3,1.7,50.0,12.0,4.1,3.8
False,13.4,2.0,9,7.3,153.4,1.6,1.9,2.5,3.3,Male,7.2,1.0,0.3,46.0,9.0,4.5,3.9
False,23.2,5.0,1,7.9,140.7,2.0,2.5,1.3,0.6,Male,1.9,8.9,6.9,89.0,2.0,1.0,1.3
False,9.2,3.0,8,7.0,105.2,0.7,1.5,3.1,1.2,Male,5.6,1.2,0.0,50.0,8.0,4.2,3.6
False,5.0,4.0,10,6.6,130.3,1.4,1.2,1.9,3.4,Female,7.6,1.0,0.0,43.0,15.0,4.5,4.4
True,12.5,3.0,10,7.0,193.5,1.5,0.6,2.0,4.7,Female,10.0,1.0,0.0,48.0,16.0,4.5,4.4
False,17.1,3.0,6,6.9,219.8,1.2,2.6,3.5,3.4,Male,8.3,3.7,3.6,64.0,10.0,3.6,3.9
False,26.9,4.0,5,8.1,81.1,1.1,1.6,1.3,1.3,Male,1.1,6.1,0.9,64.0,3.0,3.6,3.6
False,18.3,4.0,8,7.4,89.6,0.2,1.8,2.6,2.1,Male,5.1,3.1,1.0,60.0,14.0,4.5,4.1
False,9.7,4.0,6,6.5,129.9,1.3,1.1,1.4,2.3,Male,4.1,1.4,0.4,61.0,4.0,3.8,3.7
False,16.4,4.0,7,7.4,164.6,1.5,1.5,3.1,1.9,Male,7.2,2.5,1.1,65.0,10.0,3.9,4.1
False,20.2,4.0,3,7.2,96.6,2.6,2.3,3.6,0.4,Female,4.2,6.8,5.5,67.0,2.0,2.3,3.4
True,22.6,3.0,7,7.7,135.1,0.9,1.7,1.8,1.8,Other,5.7,2.2,4.0,54.0,10.0,4.5,3.9
True,23.6,4.0,7,6.5,70.1,1.2,1.5,0.2,0.9,Other,4.4,3.8,0.0,62.0,8.0,4.2,4.0
True,10.4,4.0,8,8.2,132.6,1.0,1.8,1.4,0.4,Female,5.8,1.0,1.3,46.0,8.0,4.5,4.2
False,18.4,5.0,2,7.1,159.1,1.8,2.9,4.2,1.2,Female,4.5,9.1,3.8,84.0,2.0,1.4,2.3
False,12.9,4.0,5,7.6,141.1,1.5,2.2,1.5,1.8,Female,5.2,5.9,1.5,71.0,6.0,3.2,3.6
False,22.4,3.0,7,6.7,171.4,0.3,1.3,3.6,2.6,Male,7.6,3.0,0.0,53.0,3.0,4.1,3.8
True,22.7,5.0,3,7.3,174.9,2.0,3.1,1.5,1.2,Female,3.2,6.7,9.4,87.0,4.0,2.3,3.1
True,20.3,4.0,1,8.1,144.5,3.0,3.3,1.4,1.4,Male,2.1,9.4,3.9,80.0,0.0,1.1,1.2
False,11.3,3.0,8,6.9,194.8,1.5,2.4,2.7,2.4,Female,7.8,1.7,3.3,58.0,3.0,4.3,3.8
False,9.0,4.0,10,7.2,207.9,1.1,0.7,2.6,1.6,Female,6.3,1.0,1.2,42.0,14.0,4.5,4.4
False,26.7,4.0,6,7.9,136.3,2.0,1.7,2.8,1.9,Male,4.7,4.1,0.6,65.0,11.0,3.7,3.8
True,33.5,3.0,3,7.5,56.5,1.9,2.4,2.0,1.6,Male,4.5,7.6,5.6,73.0,5.0,2.5,2.9
True,9.9,4.0,10,7.5,106.7,0.6,0.6,2.9,1.7,Female,6.1,1.0,0.5,43.0,15.0,4.5,4.2
False,16.4,5.0,9,7.2,185.7,1.4,0.8,2.9,0.3,Male,4.0,2.0,2.3,48.0,13.0,4.5,3.9
False,11.8,4.0,7,7.6,139.3,1.1,1.4,3.0,1.6,Female,5.7,3.9,0.0,56.0,7.0,3.7,3.9
False,18.5,4.0,6,7.5,75.8,0.7,1.7,1.4,3.1,Female,5.1,4.0,0.8,59.0,9.0,3.7,3.8
True,15.4,4.0,9,7.5,158.7,1.0,1.1,2.9,1.7,Female,5.1,1.0,0.7,50.0,14.0,4.5,4.0
False,8.0,4.0,9,7.5,163.2,0.9,2.2,1.5,0.6,Female,5.3,1.0,0.5,50.0,16.0,4.5,3.5
True,18.4,5.0,6,8.0,110.1,1.8,1.7,1.9,3.1,Male,4.4,3.5,1.0,58.0,9.0,4.0,3.9
True,22.1,5.0,2,7.7,105.3,2.7,2.7,1.8,2.3,Male,4.0,7.8,5.6,90.0,3.0,1.8,2.5
True,30.6,4.0,3,6.8,133.5,1.8,1.8,1.1,2.3,Female,4.8,5.6,4.1,74.0,5.0,2.2,3.2
True,24.5,4.0,6,7.2,175.2,1.2,1.7,0.4,2.3,Female,4.4,2.4,0.2,65.0,9.0,3.6,4.2
True,10.2,4.0,7,7.5,98.7,0.8,1.6,3.1,0.3,Female,4.6,3.2,6.3,62.0,10.0,4.1,3.7
True,31.2,4.0,3,7.4,252.8,2.6,1.7,1.4,2.2,Male,6.1,4.8,4.5,89.0,5.0,2.1,2.8
False,20.7,4.0,6,6.5,212.2,1.0,1.5,1.8,3.0,Male,6.6,3.9,1.4,66.0,6.0,3.7,3.9
False,33.0,4.0,4,6.8,184.1,1.4,2.4,1.3,1.0,Other,5.3,6.9,2.9,78.0,9.0,2.8,3.3
True,24.2,4.0,1,8.2,111.3,2.3,2.2,1.8,0.0,Male,2.5,9.3,4.6,88.0,5.0,0.7,1.6
False,13.1,3.0,8,8.5,107.4,1.3,1.1,1.5,1.9,Female,3.7,1.3,0.0,54.0,8.0,4.4,4.1
False,10.4,3.0,10,6.2,182.1,1.2,0.1,3.2,1.5,Male,8.1,1.0,0.3,48.0,15.0,4.5,4.1
True,23.3,4.0,6,7.5,148.4,0.9,0.5,1.5,0.0,Female,4.8,3.2,3.1,63.0,2.0,4.2,3.8
False,11.7,4.0,9,7.3,118.9,0.8,1.8,3.5,2.2,Female,6.3,2.3,0.8,54.0,12.0,4.5,3.9
False,12.4,3.0,6,7.5,200.4,2.0,1.9,3.0,2.1,Female,7.5,3.4,6.7,64.0,11.0,3.6,3.9
True,31.9,4.0,3,8.1,234.9,2.6,2.8,1.6,0.0,Male,1.1,6.1,9.0,85.0,5.0,2.1,3.2
False,8.6,4.0,9,7.6,245.5,1.1,1.3,2.3,3.6,Female,6.6,1.3,1.5,47.0,17.0,4.3,4.1
False,11.4,4.0,6,6.0,167.7,1.6,1.3,2.5,2.3,Female,6.8,5.8,2.5,65.0,6.0,3.4,3.8
False,16.3,4.0,6,7.5,93.5,1.0,1.3,2.8,0.0,Male,3.8,4.4,10.5,73.0,9.0,3.9,3.4
True,15.0,4.0,8,6.7,138.6,1.1,1.5,2.8,2.4,Female,6.7,1.9,0.7,61.0,12.0,4.5,3.8
True,26.6,4.0,5,6.9,112.8,1.9,1.7,2.2,2.4,Female,5.0,4.4,2.8,61.0,6.0,3.3,3.6
False,6.7,4.0,10,6.7,113.0,1.1,1.4,1.1,3.1,Female,5.3,1.0,0.0,40.0,11.0,4.5,4.1
True,12.3,3.0,5,7.3,110.5,1.0,2.2,2.6,0.8,Female,6.4,6.1,4.8,69.0,5.0,3.2,4.0
True,29.2,4.0,5,7.5,193.2,1.2,1.6,1.8,2.4,Male,5.9,5.6,3.4,62.0,6.0,3.5,3.4
True,35.7,5.0,1,7.9,142.4,2.8,2.4,0.2,1.2,Male,3.2,7.4,5.8,86.0,5.0,1.0,1.2
True,25.7,4.0,1,7.3,177.1,3.0,2.8,2.4,0.9,Male,4.1,9.1,3.7,85.0,2.0,0.8,1.1
True,32.2,5.0,2,8.3,150.8,3.0,2.1,1.3,0.5,Female,3.1,6.4,3.8,80.0,5.0,1.6,2.2
False,17.1,4.0,2,7.1,171.4,2.1,2.2,1.6,0.0,Female,3.8,8.7,5.0,74.0,0.0,1.9,2.4
True,16.4,4.0,1,6.8,123.7,2.9,2.9,2.0,2.1,Female,4.0,9.1,6.2,81.0,0.0,1.0,1.4
False,24.9,4.0,1,7.7,121.6,2.3,2.2,0.6,1.2,Male,3.0,8.3,7.0,89.0,0.0,0.6,1.3
False,21.2,3.0,7,7.1,103.3,0.6,1.5,2.1,0.0,Male,4.7,1.2,2.6,60.0,9.0,4.4,4.0
False,14.6,4.0,5,7.5,87.2,1.5,0.9,1.7,1.6,Female,6.2,6.3,3.5,66.0,10.0,3.3,4.2
False,11.1,3.0,6,6.7,109.6,0.7,1.4,1.2,2.8,Male,7.4,3.2,1.2,64.0,6.0,3.6,3.9
False,23.7,4.0,4,7.3,56.8,1.7,2.3,2.0,0.1,Male,3.6,5.1,2.7,64.0,4.0,2.6,3.0
True,40.9,5.0,1,7.4,126.9,2.6,2.9,0.5,0.7,Female,2.4,7.0,6.8,92.0,4.0,0.8,1.4
False,12.1,4.0,7,7.0,101.4,0.8,1.9,2.1,2.0,Male,4.8,2.7,0.3,61.0,10.0,4.1,4.0
True,27.1,5.0,2,7.6,107.1,2.7,2.2,2.4,0.0,Male,3.2,7.9,3.7,75.0,3.0,1.5,2.2
False,34.7,5.0,1,7.9,79.7,2.6,2.4,2.3,0.9,Male,2.1,6.7,6.4,87.0,2.0,0.9,1.3
False,13.6,5.0,7,7.0,161.0,0.9,0.8,2.7,1.9,Male,5.5,3.9,0.8,58.0,13.0,3.9,4.0
False,11.7,3.0,8,6.7,150.1,0.7,1.9,3.0,0.9,Other,5.8,2.3,0.0,58.0,5.0,4.0,3.9
True,30.3,5.0,2,7.9,129.6,3.3,2.8,1.9,0.1,Male,2.7,7.0,3.6,89.0,1.0,1.7,2.6
True,9.5,3.0,10,7.4,153.2,0.9,1.1,3.0,0.1,Male,6.1,1.0,0.0,38.0,13.0,4.5,4.0
True,34.1,4.0,3,8.0,101.3,1.8,2.6,1.9,0.0,Male,2.7,9.0,2.3,73.0,8.0,2.4,3.0
True,15.5,4.0,3,6.9,193.9,2.2,2.2,1.4,0.8,Female,4.8,7.2,5.6,76.0,2.0,2.5,2.7
False,8.8,3.0,10,6.7,175.1,1.2,0.3,1.6,2.7,Male,7.5,1.0,0.0,42.0,14.0,4.5,3.7
False,5.3,4.0,10,7.3,159.4,0.7,0.9,2.2,4.1,Female,9.0,1.0,0.0,43.0,13.0,4.5,3.7
False,11.1,4.0,7,7.6,124.8,0.0,2.1,3.0,1.5,Male,6.6,2.5,2.2,59.0,15.0,4.3,4.0
False,16.6,4.0,6,7.1,181.2,1.4,1.7,2.0,2.3,Male,5.9,3.9,6.7,66.0,8.0,3.7,3.7
False,15.6,4.0,6,7.0,116.2,0.9,1.6,1.4,0.5,Male,3.8,4.3,0.4,66.0,12.0,3.7,3.6
False,14.9,5.0,6,7.1,136.5,1.4,1.4,3.3,0.0,Female,4.9,5.3,2.5,70.0,6.0,3.8,3.8
False,15.0,4.0,1,7.1,224.7,2.7,3.1,0.7,3.5,Female,3.6,9.7,3.7,79.0,3.0,1.1,1.3
False,15.2,4.0,8,7.8,136.9,1.2,1.2,1.4,0.8,Male,5.2,2.3,0.7,56.0,9.0,4.5,3.8
True,38.9,4.0,1,7.7,111.8,2.6,2.2,2.8,2.3,Female,5.6,10.0,6.4,83.0,1.0,0.9,1.3
True,17.3,3.0,4,7.3,192.7,2.0,2.0,3.6,1.7,Female,5.9,4.9,2.1,65.0,6.0,2.7,3.7
False,14.4,3.0,6,6.9,89.0,0.7,1.8,2.4,2.6,Male,6.3,3.4,1.8,57.0,13.0,3.5,3.6
True,16.5,4.0,8,7.0,52.6,0.8,2.1,2.2,2.5,Female,4.6,2.2,0.0,47.0,8.0,4.2,4.0
True,25.5,4.0,5,7.2,148.5,0.9,0.9,1.7,1.8,Male,3.7,5.9,8.2,78.0,8.0,2.9,3.4
False,28.5,3.0,5,6.9,122.1,1.1,1.7,2.5,1.9,Female,4.8,5.4,2.9,58.0,9.0,3.4,3.9
True,8.2,3.0,10,6.9,19.0,0.7,1.0,2.1,2.8,Female,9.6,1.0,1.0,48.0,18.0,4.5,3.7
True,18.2,5.0,4,8.0,134.4,1.9,2.0,1.3,1.0,Female,3.2,6.0,7.0,76.0,7.0,2.8,3.0
False,30.3,4.0,1,7.6,59.4,1.9,2.7,1.7,3.2,Female,5.9,8.1,4.9,90.0,0.0,1.0,1.3
False,12.1,4.0,7,7.0,62.3,1.2,2.0,1.2,0.7,Male,4.8,3.0,1.5,62.0,9.0,4.5,3.7
True,20.0,4.0,1,7.1,180.4,3.3,2.2,2.0,1.6,Female,4.3,8.3,4.5,79.0,0.0,0.9,1.7
True,15.3,4.0,6,7.0,174.1,1.5,1.8,2.1,2.2,Male,5.9,4.2,6.3,70.0,9.0,3.5,3.5
False,12.6,4.0,6,7.8,225.6,0.7,1.5,3.5,0.0,Male,5.3,7.2,0.5,53.0,5.0,3.7,3.5
True,7.8,4.0,9,6.5,134.2,1.3,1.5,1.5,3.0,Female,6.8,1.0,0.8,50.0,10.0,4.5,4.0
False,25.4,5.0,5,7.5,164.4,1.8,1.2,1.8,2.0,Female,4.1,4.6,7.7,73.0,3.0,2.9,3.2
False,15.9,3.0,9,6.3,166.5,1.0,1.4,3.1,5.0,Female,10.0,1.2,2.3,58.0,17.0,4.5,3.6
True,32.7,3.0,4,6.8,185.5,2.3,1.9,3.6,3.8,Male,8.7,5.2,3.9,65.0,5.0,2.6,3.2
True,20.1,4.0,3,7.8,158.2,2.2,2.2,2.4,1.5,Female,4.4,6.6,3.0,72.0,3.0,2.6,2.8
False,29.5,4.0,4,7.1,101.5,2.0,1.8,1.8,3.5,Female,5.9,4.9,4.5,77.0,10.0,2.8,3.3
True,12.5,5.0,4,7.2,159.3,1.5,1.4,1.6,2.4,Male,3.7,6.7,2.6,70.0,4.0,2.6,3.3
False,28.0,4.0,1,8.2,138.4,2.8,2.5,0.3,1.8,Male,1.3,10.0,4.2,82.0,0.0,1.0,1.1
False,11.0,4.0,6,7.7,223.6,1.1,0.7,1.2,0.0,Male,3.0,4.4,0.0,64.0,7.0,3.6,4.0
False,9.1,4.0,9,7.4,127.8,1.1,1.2,2.1,0.0,Male,6.4,1.8,1.3,52.0,16.0,4.4,3.9
False,9.5,4.0,8,7.4,110.1,1.2,1.7,1.8,1.5,Other,6.0,2.7,3.2,56.0,10.0,4.4,3.9
False,11.4,4.0,9,6.8,186.8,0.7,1.3,2.6,1.0,Female,4.7,1.0,0.0,55.0,12.0,4.5,3.9
False,18.5,4.0,5,8.2,137.8,1.4,1.0,1.8,1.7,Female,3.4,5.8,1.6,66.0,5.0,3.1,3.6
True,13.0,3.0,8,7.1,130.6,1.9,2.0,1.3,3.0,Other,6.4,1.4,1.2,53.0,5.0,4.1,3.9
True,7.2,4.0,10,7.5,131.7,1.5,1.0,2.3,2.5,Male,7.8,1.0,0.0,49.0,17.0,4.5,4.1
False,15.9,4.0,9,7.0,197.5,1.3,1.3,4.3,0.7,Female,6.4,1.0,0.0,50.0,13.0,4.5,4.2
False,13.2,5.0,5,7.7,101.1,1.5,1.2,1.7,2.5,Male,4.9,5.0,0.0,53.0,6.0,3.6,3.8
False,35.4,4.0,1,8.1,134.8,3.1,2.3,2.1,0.5,Female,2.8,10.0,2.8,75.0,0.0,0.5,1.8
True,30.9,4.0,4,8.0,220.5,1.5,1.9,2.8,0.2,Male,3.6,5.7,6.5,77.0,7.0,2.7,3.2
True,20.3,4.0,3,7.6,105.3,2.4,2.4,1.5,1.9,Female,3.7,6.1,2.5,65.0,5.0,2.0,2.9
False,33.2,4.0,1,7.3,127.7,2.3,2.4,3.1,0.6,Male,4.4,9.9,4.7,81.0,3.0,0.9,1.4
True,12.6,4.0,10,6.6,195.0,0.9,0.2,0.6,0.8,Male,5.4,1.0,0.7,56.0,8.0,4.5,3.8
False,13.8,5.0,7,6.9,114.0,0.9,1.8,1.6,2.6,Female,4.1,2.6,2.2,63.0,9.0,4.2,3.9
False,17.3,5.0,6,8.0,133.6,1.8,2.4,1.7,2.2,Male,4.5,4.0,1.3,59.0,7.0,3.7,4.2
False,14.5,4.0,1,7.1,142.4,3.3,2.2,2.1,1.1,Female,3.9,8.2,2.5,80.0,0.0,0.6,1.6
True,19.9,5.0,1,8.2,122.1,2.8,2.6,0.2,0.0,Male,1.9,8.1,6.1,76.0,0.0,0.8,1.1
True,26.7,4.0,2,8.0,187.2,2.2,2.5,3.2,0.7,Female,3.9,8.2,4.2,78.0,2.0,1.7,2.1
False,7.4,4.0,10,7.4,225.7,0.9,0.8,2.4,3.6,Male,7.1,1.6,0.0,57.0,15.0,4.5,3.6
True,7.6,3.0,10,7.2,178.1,1.6,1.4,3.0,2.6,Male,7.8,1.1,0.0,49.0,11.0,4.5,4.0
False,12.0,4.0,8,6.5,60.5,1.0,1.2,3.5,3.1,Male,7.7,1.0,0.9,55.0,11.0,4.3,3.8
True,13.8,4.0,9,6.7,194.4,1.3,1.9,1.3,1.8,Male,4.8,2.0,1.7,54.0,7.0,4.5,3.9
False,26.9,5.0,2,7.2,212.5,2.6,2.5,0.2,1.1,Male,3.7,7.9,6.2,90.0,4.0,1.9,2.3
True,8.7,3.0,8,7.8,164.3,1.9,1.8,3.0,2.5,Male,7.7,2.2,0.0,47.0,13.0,4.4,3.8
True,9.7,4.0,10,7.7,142.8,0.9,0.9,1.7,2.9,Male,7.6,1.0,0.0,47.0,11.0,4.5,3.9
False,12.9,4.0,5,7.7,126.0,1.5,1.4,1.0,1.0,Male,2.3,4.1,2.9,71.0,7.0,3.1,3.6
False,20.5,4.0,4,8.3,127.7,1.3,1.5,2.5,0.7,Female,2.6,8.4,1.6,58.0,7.0,2.6,3.6
False,25.1,4.0,6,7.0,119.4,1.1,1.4,4.2,0.0,Female,4.3,4.9,1.1,65.0,6.0,3.6,3.3
