user_id,age,gender,daily_screen_time_hours,phone_usage_hours,laptop_usage_hours,tablet_usage_hours,tv_usage_hours,social_media_hours,work_related_hours,entertainment_hours,gaming_hours,sleep_duration_hours,sleep_quality,mood_rating,stress_level,physical_activity_hours_per_week,location_type,mental_health_score,uses_wellness_apps,eats_healthy,caffeine_intake_mg_per_day,weekly_anxiety_score,weekly_depression_score,mindfulness_minutes_per_day,total_tech_usage,usage_category
3240,31,Male,7.8,1.9,2.5,0.9,3.0,4.5,4.1,0.5,0.9,6.9,3.0,1.5,10,0.0,Suburban,51.0,False,True,186.3,17.0,16.0,6.8,4.4,Balanced
3241,51,Female,5.1,0.9,3.5,0.6,1.5,3.5,3.9,1.6,1.3,7.0,3.0,2.5,6,0.4,Suburban,55.0,False,False,195.1,9.0,9.0,21.8,4.4,Active/High-Intensity Usage
3242,53,Female,6.6,1.7,2.3,1.6,1.9,3.3,3.8,1.6,1.3,7.7,4.0,7.4,5,2.8,Rural,68.0,True,False,75.5,6.0,5.0,11.7,4.0,Active/High-Intensity Usage
3243,74,Male,4.2,0.8,2.6,0.6,0.7,0.6,1.3,2.2,2.9,7.6,4.0,10.0,1,6.2,Rural,79.0,True,True,204.7,1.0,1.0,18.8,3.4000000000000004,Active/High-Intensity Usage
3244,66,Female,2.3,0.7,0.0,1.6,1.1,1.0,1.7,2.3,2.3,8.1,5.0,10.0,1,5.3,Rural,95.0,False,False,140.0,0.0,0.0,17.3,0.7,Active/High-Intensity Usage
3245,43,Male,4.9,2.3,0.5,0.7,2.5,4.5,4.0,1.2,0.9,8.0,4.0,1.7,8,0.8,Suburban,50.0,False,False,197.1,16.0,14.0,12.3,2.8,Passive Usage
3246,66,Other,5.3,1.5,3.1,0.0,1.5,4.5,3.5,0.8,1.2,7.0,4.0,1.7,8,1.8,Urban,62.0,True,False,155.4,16.0,8.0,8.3,4.6,Passive Usage
3247,50,Female,7.5,1.6,2.6,2.6,1.7,3.5,3.3,2.0,0.7,7.3,3.0,4.9,6,3.1,Urban,69.0,True,True,41.6,11.0,9.0,20.2,4.2,Passive Usage
3248,74,Male,5.1,1.4,2.0,0.0,2.4,4.3,3.6,2.5,1.1,8.5,4.0,1.0,8,1.1,Suburban,58.0,True,False,166.1,16.0,14.0,20.1,3.4,Passive Usage
3249,52,Female,7.8,4.5,1.2,0.0,3.0,4.5,4.1,0.6,0.5,7.0,3.0,1.0,10,0.0,Suburban,48.0,False,False,197.0,17.0,10.0,7.9,5.7,Passive Usage
3250,53,Male,3.7,2.5,1.8,0.0,0.2,0.8,1.5,2.3,2.9,7.0,4.0,9.9,1,4.2,Urban,78.0,True,True,224.9,2.0,6.0,15.0,4.3,Active/High-Intensity Usage
3251,64,Other,7.6,2.6,3.4,2.2,0.9,4.5,4.3,0.5,1.4,7.5,3.0,1.0,10,0.0,Urban,45.0,True,False,157.9,19.0,11.0,11.4,6.0,Active/High-Intensity Usage
3252,51,Male,6.5,1.3,1.4,1.9,2.9,4.5,3.9,1.1,0.3,6.3,3.0,1.0,10,0.0,Rural,40.0,True,False,137.8,18.0,18.0,8.3,2.7,Passive Usage
3253,66,Female,7.6,2.5,2.3,0.7,3.4,4.5,3.9,1.3,1.0,6.5,4.0,1.0,10,0.0,Suburban,51.0,False,True,130.9,11.0,16.0,10.3,4.8,Passive Usage
3254,49,Male,4.9,1.8,2.2,0.9,1.1,3.6,3.9,1.8,0.9,7.4,4.0,5.1,6,2.4,Rural,66.0,False,False,137.7,5.0,11.0,10.5,4.0,Passive Usage
3255,21,Female,5.3,1.3,0.8,0.8,1.7,2.6,3.4,2.0,2.1,7.4,3.0,6.3,4,4.1,Suburban,67.0,True,False,181.7,8.0,6.0,19.3,2.1,Active/High-Intensity Usage
3256,41,Female,5.3,3.7,0.9,0.0,1.8,4.5,4.1,1.6,0.4,7.5,4.0,1.3,9,0.0,Suburban,52.0,False,False,180.7,10.0,15.0,16.3,4.6000000000000005,Passive Usage
3257,42,Female,7.6,2.5,3.2,1.5,1.6,4.5,3.8,1.1,0.3,8.1,4.0,1.6,9,1.0,Rural,53.0,False,False,81.0,19.0,5.0,9.6,5.7,Passive Usage
3258,36,Female,6.9,2.5,2.1,1.4,1.6,3.3,3.7,0.8,1.9,7.2,3.0,3.9,5,4.3,Urban,64.0,False,True,137.1,5.0,10.0,23.1,4.6,Active/High-Intensity Usage
3259,28,Female,4.8,1.1,0.8,0.0,2.8,2.1,3.0,2.4,2.2,7.1,5.0,7.9,3,4.7,Urban,78.0,True,True,208.0,3.0,7.0,29.8,1.9000000000000001,Active/High-Intensity Usage
3260,21,Male,3.2,0.9,1.2,0.8,0.0,4.2,4.2,1.6,1.4,7.3,4.0,2.8,7,1.8,Urban,71.0,False,False,159.0,12.0,11.0,12.6,2.1,Passive Usage
3261,51,Male,2.8,1.9,0.4,0.6,0.7,0.6,1.4,2.8,2.8,7.4,4.0,8.1,1,5.6,Suburban,81.0,True,True,122.0,4.0,0.0,35.3,2.3,Active/High-Intensity Usage
3262,36,Male,5.7,1.5,2.7,0.5,2.0,4.2,4.3,1.6,1.6,6.7,4.0,4.0,7,0.0,Suburban,49.0,False,True,98.8,5.0,7.0,16.4,4.2,Active/High-Intensity Usage
3263,19,Other,5.7,2.6,1.2,0.2,0.9,4.5,4.1,1.4,0.5,7.5,3.0,1.0,9,1.4,Urban,45.0,False,True,85.0,16.0,9.0,10.0,3.8,Passive Usage
3264,69,Male,5.4,2.6,1.2,0.5,1.7,3.0,3.3,1.9,1.1,7.5,4.0,5.6,4,1.3,Urban,67.0,False,False,77.9,4.0,6.0,15.9,3.8,Passive Usage
3265,16,Female,8.3,2.1,2.4,0.3,2.5,4.5,3.9,0.8,1.3,7.2,3.0,1.0,10,0.0,Urban,49.0,False,True,119.2,14.0,13.0,7.6,4.5,Passive Usage
3266,41,Female,6.1,2.7,0.0,1.2,3.0,3.8,3.7,2.3,1.0,7.6,4.0,2.7,6,4.3,Urban,62.0,False,True,153.1,10.0,5.0,14.0,2.7,Passive Usage
3267,35,Male,5.1,2.2,1.5,0.6,1.7,2.7,3.6,1.7,1.9,7.7,4.0,4.5,4,2.7,Suburban,72.0,False,False,85.6,7.0,3.0,19.0,3.7,Active/High-Intensity Usage
3268,68,Male,4.9,1.2,1.5,0.2,2.9,3.8,3.8,1.1,1.4,6.7,3.0,5.0,6,0.1,Rural,56.0,False,True,159.5,8.0,8.0,23.6,2.7,Active/High-Intensity Usage
3269,52,Male,3.9,1.8,1.2,0.6,1.5,4.5,3.9,1.3,1.7,7.4,5.0,1.0,9,0.1,Rural,52.0,False,False,152.0,17.0,12.0,14.8,3.0,Passive Usage
3270,29,Male,5.0,2.1,0.9,0.5,1.1,0.9,1.5,2.4,2.9,7.2,4.0,8.8,1,5.9,Urban,75.0,False,True,199.1,0.0,0.0,38.7,3.0,Active/High-Intensity Usage
3271,35,Male,2.2,2.8,0.7,0.5,0.0,0.9,1.5,2.1,2.7,8.4,5.0,8.3,1,4.5,Urban,82.0,False,True,185.3,4.0,5.0,18.2,3.5,Active/High-Intensity Usage
3272,24,Male,5.6,2.2,1.8,1.0,0.4,4.5,4.1,1.5,1.4,8.1,4.0,1.0,10,0.0,Urban,42.0,True,True,148.8,12.0,14.0,11.2,4.0,Passive Usage
3273,37,Female,2.6,1.5,0.4,0.4,1.4,0.3,1.2,2.8,2.3,7.5,4.0,9.3,1,3.1,Urban,81.0,True,False,172.2,2.0,0.0,23.2,1.9,Active/High-Intensity Usage
3274,72,Other,5.5,2.9,1.7,0.3,1.4,1.5,2.1,2.2,1.6,6.8,3.0,6.5,2,4.4,Urban,76.0,True,True,140.3,3.0,0.0,36.0,4.6,Balanced
3275,70,Male,3.4,2.3,0.9,0.0,1.6,2.0,3.2,2.3,2.1,7.7,5.0,7.8,3,2.7,Rural,85.0,True,False,151.2,3.0,0.0,19.7,3.1999999999999997,Active/High-Intensity Usage
3276,53,Male,7.2,3.4,1.0,0.6,3.2,4.3,4.0,2.0,1.9,6.9,5.0,2.6,8,0.2,Rural,53.0,True,True,129.3,9.0,12.0,18.3,4.4,Passive Usage
3277,19,Male,8.2,2.1,1.7,1.3,2.2,4.5,4.2,0.2,1.4,6.9,3.0,1.0,10,0.0,Urban,51.0,False,False,112.6,13.0,15.0,14.6,3.8,Active/High-Intensity Usage
3278,15,Female,5.5,1.1,1.0,0.5,2.2,4.5,3.7,1.5,0.5,7.9,4.0,1.0,10,0.0,Suburban,48.0,True,False,122.4,13.0,18.0,14.0,2.1,Passive Usage
3279,27,Female,9.5,3.1,2.9,0.3,3.2,4.5,4.0,0.4,1.2,6.9,3.0,1.0,10,0.0,Urban,52.0,True,False,237.9,17.0,12.0,14.2,6.0,Active/High-Intensity Usage
3280,35,Male,2.9,1.5,1.3,0.1,1.0,1.0,1.0,3.1,3.6,7.4,5.0,7.8,1,5.2,Rural,95.0,True,True,179.1,2.0,0.0,32.2,2.8,Active/High-Intensity Usage
3281,40,Male,4.8,2.3,2.7,0.0,0.9,1.7,2.4,1.8,2.4,7.1,4.0,8.4,2,4.8,Suburban,78.0,True,True,157.5,5.0,2.0,23.5,5.0,Active/High-Intensity Usage
3282,64,Female,5.8,2.2,0.7,1.3,2.6,4.5,3.9,1.9,0.9,6.6,3.0,2.9,8,0.0,Urban,50.0,False,False,42.2,8.0,12.0,11.8,2.9000000000000004,Passive Usage
3283,59,Female,4.3,2.0,0.6,0.9,1.9,3.2,3.8,1.2,1.0,7.7,3.0,5.9,5,2.2,Urban,65.0,True,False,80.3,6.0,5.0,12.8,2.6,Active/High-Intensity Usage
3284,35,Male,3.5,1.8,0.0,1.1,1.4,3.5,3.8,2.4,1.3,7.7,5.0,3.3,5,8.1,Urban,66.0,True,False,76.0,8.0,6.0,13.6,1.8,Passive Usage
3285,67,Female,2.7,0.5,1.0,0.8,1.3,1.5,2.3,2.2,1.9,7.9,5.0,9.0,2,7.1,Suburban,85.0,False,True,88.5,6.0,4.0,16.8,1.5,Active/High-Intensity Usage
3286,32,Male,2.9,1.1,1.2,0.1,1.2,1.4,2.3,2.1,2.2,7.6,4.0,10.0,2,5.8,Suburban,75.0,False,True,133.3,1.0,1.0,21.5,2.3,Active/High-Intensity Usage
3287,51,Male,5.3,3.0,1.6,0.4,1.3,4.0,3.8,1.3,1.9,6.8,4.0,1.5,7,1.7,Suburban,57.0,False,False,126.0,6.0,5.0,16.7,4.6,Active/High-Intensity Usage
3288,59,Female,5.3,2.4,2.3,0.3,1.4,3.4,3.2,1.7,0.9,7.4,4.0,5.5,5,4.2,Suburban,67.0,True,True,212.1,9.0,7.0,26.3,4.699999999999999,Passive Usage
3289,46,Female,6.6,3.7,2.2,0.3,1.1,3.2,3.6,1.9,1.6,7.7,3.0,5.0,5,4.2,Rural,71.0,False,True,122.5,8.0,8.0,15.2,5.9,Active/High-Intensity Usage
3290,50,Male,5.3,1.1,2.7,0.4,2.0,2.3,2.5,1.7,2.9,7.3,4.0,7.6,3,6.0,Urban,78.0,False,True,138.7,4.0,5.0,18.7,3.8000000000000003,Active/High-Intensity Usage
3291,31,Female,5.4,2.0,0.5,1.3,2.1,4.0,3.7,1.9,1.2,8.1,3.0,2.4,7,0.0,Urban,53.0,True,True,172.7,9.0,15.0,14.9,2.5,Passive Usage
3292,49,Male,6.2,3.0,1.5,1.8,0.8,4.5,4.0,1.2,1.5,7.4,4.0,1.1,9,0.9,Urban,49.0,False,True,137.1,16.0,16.0,6.2,4.5,Passive Usage
3293,63,Female,3.8,1.5,0.4,0.1,2.3,2.5,3.0,1.7,1.8,8.5,4.0,7.2,3,5.5,Rural,75.0,False,True,180.0,5.0,2.0,15.8,1.9,Active/High-Intensity Usage
3294,74,Female,3.0,1.6,2.0,0.5,0.1,1.6,2.5,2.5,2.1,8.7,4.0,7.0,2,6.0,Suburban,89.0,True,False,90.8,0.0,2.0,31.9,3.6,Active/High-Intensity Usage
3295,25,Female,8.3,1.7,3.5,0.7,1.9,4.5,4.0,1.8,1.2,6.5,3.0,1.0,10,2.4,Urban,47.0,True,True,200.9,14.0,9.0,8.3,5.2,Passive Usage
3296,35,Female,2.9,1.6,0.2,0.0,2.0,2.5,3.6,1.8,1.4,7.3,4.0,5.4,4,4.4,Suburban,78.0,True,False,133.8,6.0,0.0,14.3,1.8,Active/High-Intensity Usage
3297,66,Male,5.6,2.5,2.3,0.6,1.3,2.8,3.7,1.0,1.2,7.1,3.0,5.6,5,9.0,Rural,72.0,True,False,94.5,8.0,9.0,27.1,4.8,Active/High-Intensity Usage
3298,69,Female,4.2,0.4,2.7,0.8,1.5,2.6,3.5,2.0,1.9,6.6,4.0,6.6,4,6.2,Suburban,59.0,False,True,112.1,6.0,7.0,25.7,3.1,Active/High-Intensity Usage
3299,67,Female,5.0,3.5,0.5,0.6,1.2,2.3,2.7,2.4,2.6,7.6,4.0,7.7,3,4.7,Urban,64.0,True,True,144.7,3.0,1.0,18.6,4.0,Active/High-Intensity Usage
3300,40,Female,4.1,1.1,2.0,1.0,0.9,3.2,4.0,1.3,1.4,7.7,4.0,4.1,5,1.5,Rural,61.0,True,False,209.0,8.0,9.0,28.4,3.1,Active/High-Intensity Usage
3301,18,Male,4.5,0.2,1.1,0.6,1.4,4.4,3.7,1.8,1.3,7.5,5.0,3.7,8,1.6,Urban,63.0,True,False,115.0,7.0,7.0,20.3,1.3,Passive Usage
3302,48,Female,3.6,2.0,1.4,0.0,0.9,3.8,3.9,0.8,1.8,6.9,4.0,1.4,7,0.0,Urban,55.0,True,False,99.3,14.0,11.0,11.5,3.4,Active/High-Intensity Usage
3303,66,Female,4.4,1.7,1.1,0.0,2.5,3.0,4.0,0.9,0.5,8.2,4.0,3.9,5,3.1,Rural,63.0,False,True,82.2,8.0,7.0,27.3,2.8,Active/High-Intensity Usage
3304,62,Male,3.4,1.8,1.3,1.5,0.0,1.5,1.9,2.4,2.6,6.7,4.0,6.9,2,4.0,Rural,77.0,False,True,91.2,3.0,3.0,19.7,3.1,Active/High-Intensity Usage
3305,74,Female,6.8,2.3,2.8,0.9,1.3,4.5,3.8,1.4,0.3,6.4,3.0,3.6,8,0.6,Rural,56.0,True,False,144.7,11.0,14.0,16.6,5.1,Passive Usage
3306,32,Male,3.2,2.6,1.4,0.0,0.0,3.0,2.9,1.6,1.5,8.0,4.0,7.0,4,1.9,Urban,64.0,False,True,107.8,5.0,6.0,17.1,4.0,Passive Usage
3307,54,Male,3.8,3.5,0.8,0.0,0.3,2.1,3.1,2.2,2.5,7.7,4.0,6.8,3,2.9,Urban,74.0,True,True,85.3,6.0,3.0,32.1,4.3,Active/High-Intensity Usage
3308,49,Female,3.4,1.4,1.6,1.0,0.8,2.6,3.4,1.6,2.3,7.3,5.0,6.8,4,2.1,Rural,67.0,False,False,135.2,10.0,9.0,15.9,3.0,Active/High-Intensity Usage
3309,55,Female,5.1,2.7,0.0,0.3,2.7,3.1,3.5,1.6,1.2,7.4,3.0,5.8,5,2.7,Suburban,71.0,True,True,104.9,9.0,5.0,10.6,2.7,Balanced
3310,43,Female,4.3,2.6,0.6,0.0,2.6,3.5,3.5,1.4,1.1,7.5,4.0,4.1,5,4.2,Rural,79.0,False,True,140.2,7.0,6.0,13.2,3.2,Passive Usage
3311,66,Male,4.7,0.2,2.9,1.2,1.5,2.7,3.3,1.8,1.8,8.0,4.0,4.8,4,5.4,Urban,76.0,True,True,151.5,6.0,4.0,21.1,3.1,Active/High-Intensity Usage
3312,43,Other,3.8,1.3,1.3,1.0,1.5,2.3,3.1,1.9,2.9,6.9,4.0,7.9,3,4.4,Rural,71.0,True,False,127.6,4.0,7.0,16.2,2.6,Active/High-Intensity Usage
3313,52,Male,3.6,0.8,1.0,0.1,2.4,0.8,1.1,2.9,2.9,7.7,4.0,8.3,1,5.9,Rural,81.0,True,True,177.5,1.0,0.0,25.7,1.8,Active/High-Intensity Usage
3314,56,Male,6.7,2.4,1.7,1.3,2.5,4.2,3.9,1.7,1.5,7.7,3.0,2.6,8,4.5,Urban,58.0,False,True,164.0,15.0,5.0,10.0,4.1,Passive Usage
3315,35,Male,4.6,2.3,2.3,0.1,0.8,2.2,3.0,1.4,2.2,6.9,5.0,5.8,3,4.7,Urban,68.0,False,False,148.2,4.0,6.0,19.6,4.6,Active/High-Intensity Usage
3316,56,Female,6.7,2.3,3.0,0.2,2.1,4.5,3.9,1.4,0.4,7.1,3.0,1.0,9,0.0,Urban,53.0,False,False,139.8,10.0,10.0,17.4,5.3,Passive Usage
3317,27,Female,3.0,1.7,1.0,0.3,0.4,1.6,2.4,2.6,2.7,7.6,5.0,7.9,2,7.1,Urban,74.0,True,True,177.0,4.0,0.0,15.1,2.7,Active/High-Intensity Usage
3318,63,Female,3.1,1.8,1.0,0.0,1.0,2.2,2.8,1.7,1.8,6.8,4.0,9.2,3,6.0,Suburban,69.0,True,True,94.5,3.0,7.0,23.8,2.8,Active/High-Intensity Usage
3319,55,Female,5.1,2.0,1.3,0.8,2.0,2.0,2.8,2.6,2.0,7.5,4.0,6.5,3,4.2,Urban,71.0,True,True,165.5,6.0,5.0,32.7,3.3,Active/High-Intensity Usage
3320,31,Male,5.7,1.6,2.6,0.9,0.7,4.0,3.7,1.3,0.6,7.4,4.0,4.3,6,1.4,Suburban,56.0,False,False,214.9,12.0,11.0,16.0,4.2,Passive Usage
3321,70,Female,4.8,2.7,1.6,0.3,1.0,1.6,2.0,2.0,2.1,8.2,4.0,7.9,2,5.1,Rural,84.0,False,True,60.5,3.0,4.0,38.5,4.300000000000001,Active/High-Intensity Usage
3322,23,Male,6.2,1.0,3.9,1.0,0.0,4.5,3.9,0.7,1.0,7.2,4.0,1.0,9,2.2,Urban,54.0,False,True,45.6,16.0,10.0,8.2,4.9,Passive Usage
3323,55,Female,3.4,1.3,1.3,0.0,1.9,1.5,2.3,2.7,1.8,7.8,3.0,8.0,2,5.8,Rural,79.0,False,True,29.1,4.0,3.0,14.1,2.6,Passive Usage
3324,15,Male,7.9,2.1,3.4,1.0,0.5,4.5,4.1,1.3,0.4,7.8,4.0,1.0,9,0.4,Urban,55.0,False,False,76.6,21.0,10.0,6.5,5.5,Passive Usage
3325,16,Female,4.7,1.7,0.5,0.8,0.6,3.3,3.8,0.9,1.8,7.1,5.0,5.7,5,6.2,Urban,85.0,True,False,169.1,5.0,9.0,22.5,2.2,Active/High-Intensity Usage
3326,74,Female,3.2,1.0,0.0,0.2,2.8,1.8,2.6,2.7,2.3,7.0,4.0,6.5,2,6.5,Urban,77.0,True,True,134.1,2.0,3.0,22.9,1.0,Active/High-Intensity Usage
3327,62,Female,4.2,2.5,1.4,0.8,0.7,2.8,3.0,2.4,2.0,7.5,4.0,6.7,3,5.5,Urban,77.0,True,True,134.3,6.0,0.0,27.3,3.9,Passive Usage
3328,43,Female,5.8,1.5,2.8,0.1,2.2,4.5,3.7,0.8,1.1,7.2,3.0,1.0,10,0.0,Suburban,51.0,True,False,110.7,16.0,12.0,14.3,4.3,Passive Usage
3329,47,Male,5.1,1.2,1.0,1.3,2.5,4.1,3.6,1.9,0.7,7.3,4.0,3.7,7,2.5,Urban,55.0,False,False,64.2,10.0,12.0,19.2,2.2,Passive Usage
3330,24,Female,6.3,1.8,0.8,0.9,2.3,4.5,4.0,0.3,1.8,7.0,3.0,1.3,10,0.7,Urban,50.0,True,False,130.2,14.0,8.0,13.1,2.6,Active/High-Intensity Usage
3331,64,Male,4.9,1.2,2.6,0.8,1.2,3.9,4.0,1.4,1.4,7.0,4.0,3.6,7,0.9,Urban,53.0,False,False,135.9,12.0,10.0,11.9,3.8,Active/High-Intensity Usage
3332,72,Female,4.8,2.0,2.3,0.3,1.0,4.0,3.6,1.8,1.5,7.9,4.0,2.2,7,0.4,Rural,58.0,False,False,201.2,12.0,9.0,12.6,4.3,Passive Usage
3333,74,Female,2.7,1.7,0.6,1.1,0.5,0.8,1.6,3.7,3.1,7.7,4.0,9.0,1,5.1,Urban,83.0,True,True,173.0,1.0,0.0,26.9,2.3,Active/High-Intensity Usage
3334,54,Male,2.4,1.5,0.6,1.3,0.0,1.7,2.6,2.7,2.9,8.8,4.0,7.3,2,6.2,Urban,80.0,True,False,47.0,5.0,5.0,13.7,2.1,Active/High-Intensity Usage
3335,35,Other,7.0,1.5,2.4,1.6,2.2,4.5,4.2,1.5,1.4,6.6,4.0,2.4,8,1.9,Urban,52.0,False,True,133.1,16.0,7.0,13.4,3.9,Passive Usage
3336,42,Female,4.6,2.9,0.0,0.3,2.1,0.6,1.3,2.2,2.7,8.5,4.0,8.3,1,5.4,Urban,87.0,True,True,71.0,1.0,0.0,34.8,2.9,Active/High-Intensity Usage
3337,25,Male,8.5,2.3,2.7,1.1,1.9,4.5,3.7,0.7,0.9,7.0,3.0,1.0,10,0.0,Urban,49.0,False,False,91.3,10.0,14.0,8.8,5.0,Passive Usage
3338,69,Female,3.0,0.5,2.3,1.4,0.0,2.3,3.1,2.6,1.7,7.6,5.0,6.4,3,0.9,Urban,67.0,False,False,181.3,6.0,3.0,27.5,2.8,Passive Usage
3339,48,Male,4.0,2.8,0.0,0.5,1.2,2.1,3.0,2.5,1.8,7.0,4.0,6.2,3,3.7,Urban,80.0,False,False,97.6,4.0,5.0,17.8,2.8,Active/High-Intensity Usage
3340,22,Female,8.4,2.5,1.5,1.4,2.0,4.5,4.0,1.4,1.5,6.7,3.0,1.0,10,0.4,Rural,49.0,False,False,229.7,15.0,15.0,10.3,4.0,Passive Usage
3341,73,Female,4.6,2.4,0.0,0.7,2.7,1.0,1.5,2.5,2.3,8.1,4.0,8.8,1,5.8,Suburban,88.0,True,True,103.9,1.0,4.0,28.7,2.4,Active/High-Intensity Usage
3342,36,Other,3.6,2.8,0.2,0.0,1.7,4.5,3.9,0.7,1.4,6.2,5.0,1.0,10,0.0,Suburban,45.0,False,False,132.8,14.0,11.0,9.7,3.0,Active/High-Intensity Usage
3343,22,Female,5.4,2.0,0.9,0.2,1.6,4.5,4.0,0.4,1.2,6.4,4.0,1.0,10,1.1,Suburban,47.0,False,True,117.9,16.0,11.0,11.6,2.9,Active/High-Intensity Usage
3344,63,Male,2.2,2.6,0.1,0.0,0.7,2.0,2.9,2.4,2.1,6.9,4.0,6.1,3,7.1,Urban,76.0,True,False,108.6,4.0,6.0,33.1,2.7,Active/High-Intensity Usage
3345,29,Female,7.8,1.6,3.9,0.6,1.8,4.5,3.8,2.1,1.0,7.6,3.0,1.0,8,1.5,Suburban,61.0,True,False,45.9,17.0,7.0,19.1,5.5,Passive Usage
3346,31,Male,6.6,2.8,2.5,0.5,1.2,4.3,3.8,1.5,0.2,7.5,3.0,2.8,8,2.0,Urban,55.0,False,True,143.5,15.0,5.0,7.5,5.3,Passive Usage
3347,74,Female,5.9,2.2,3.0,0.7,0.7,1.3,2.2,2.1,2.1,6.7,4.0,8.2,2,4.6,Urban,74.0,True,True,221.7,3.0,4.0,14.4,5.2,Active/High-Intensity Usage
3348,37,Female,2.8,0.8,1.3,1.4,0.2,4.1,3.6,1.1,1.0,7.4,5.0,4.3,7,1.2,Urban,58.0,False,True,221.0,11.0,10.0,9.8,2.1,Passive Usage
3349,38,Male,4.0,2.9,1.5,0.6,0.5,4.1,4.3,2.0,1.0,7.6,4.0,1.7,8,0.3,Urban,47.0,True,False,91.2,10.0,16.0,19.6,4.4,Passive Usage
3350,59,Male,6.4,1.9,3.2,0.4,1.7,4.1,3.9,1.3,1.3,7.7,5.0,3.4,7,1.9,Suburban,68.0,True,False,96.2,6.0,10.0,9.1,5.1,Passive Usage
3351,33,Female,3.9,1.8,2.0,0.5,0.0,4.2,4.0,1.2,1.3,7.0,5.0,1.9,7,1.2,Suburban,69.0,True,True,210.6,14.0,9.0,17.4,3.8,Passive Usage
3352,19,Female,5.6,1.6,2.2,0.0,1.1,4.5,3.8,0.2,0.6,7.4,3.0,1.0,10,0.0,Suburban,38.0,False,True,140.0,12.0,14.0,11.4,3.8000000000000003,Passive Usage
3353,46,Male,4.9,1.7,0.5,1.0,2.7,3.9,3.7,1.9,0.5,7.2,4.0,2.0,7,1.4,Rural,58.0,True,True,111.7,6.0,7.0,17.5,2.2,Passive Usage
3354,58,Male,2.2,2.2,0.5,0.5,0.0,0.9,1.1,3.8,3.0,7.7,5.0,9.3,1,5.2,Rural,82.0,False,False,140.2,2.0,0.0,34.5,2.7,Passive Usage
3355,15,Male,6.2,1.1,1.8,0.6,1.8,4.5,3.8,1.1,0.8,6.8,4.0,1.0,10,0.0,Urban,43.0,False,False,206.7,16.0,18.0,8.5,2.9000000000000004,Passive Usage
3356,37,Female,4.5,0.6,1.9,0.5,1.9,1.4,2.4,1.9,2.9,7.5,4.0,8.1,2,5.7,Urban,82.0,True,True,182.2,6.0,3.0,31.7,2.5,Active/High-Intensity Usage
3357,51,Male,2.0,1.0,0.4,0.7,1.1,3.6,3.7,1.3,1.1,7.4,4.0,3.0,6,0.8,Urban,70.0,False,True,189.0,11.0,10.0,21.1,1.4,Passive Usage
3358,22,Female,7.0,2.3,1.9,0.0,2.0,4.5,4.3,0.0,1.5,7.2,3.0,1.0,10,0.0,Urban,48.0,True,False,145.7,17.0,18.0,6.6,4.199999999999999,Active/High-Intensity Usage
3359,27,Male,4.1,1.9,0.2,0.6,1.2,4.5,3.8,2.1,0.9,8.3,4.0,1.4,8,0.8,Urban,77.0,True,False,150.4,16.0,9.0,13.8,2.1,Passive Usage
3360,22,Female,7.3,3.0,1.5,0.2,2.2,4.5,4.1,0.6,1.1,7.7,3.0,1.1,10,0.0,Suburban,48.0,True,False,98.0,21.0,15.0,13.2,4.5,Active/High-Intensity Usage
3361,71,Male,1.6,1.9,0.0,0.6,0.3,1.8,1.9,2.6,2.7,8.5,5.0,8.3,2,1.9,Urban,77.0,False,False,199.8,3.0,2.0,25.7,1.9,Active/High-Intensity Usage
3362,37,Female,8.1,2.8,3.0,0.0,3.3,3.5,3.5,1.5,0.9,7.1,4.0,4.3,5,3.5,Urban,64.0,False,False,70.0,10.0,9.0,20.1,5.8,Passive Usage
3363,57,Male,5.5,1.4,1.2,0.9,2.8,2.0,2.9,2.9,2.2,7.9,4.0,7.9,2,5.3,Rural,87.0,False,False,156.5,5.0,0.0,38.2,2.5999999999999996,Active/High-Intensity Usage
3364,15,Female,4.0,1.6,0.7,0.6,0.0,3.2,3.4,1.5,2.2,6.6,5.0,6.3,5,3.6,Urban,69.0,False,False,68.1,9.0,3.0,14.8,2.3,Active/High-Intensity Usage
3365,59,Male,4.3,2.0,0.2,0.0,2.6,2.5,3.2,2.5,1.9,6.6,4.0,7.2,3,3.8,Urban,78.0,True,True,126.3,3.0,6.0,29.1,2.2,Active/High-Intensity Usage
3366,65,Female,2.9,1.9,0.1,1.2,0.8,2.8,3.5,1.7,1.7,7.2,5.0,6.5,4,2.0,Urban,70.0,False,False,115.2,1.0,3.0,25.0,2.0,Active/High-Intensity Usage
3367,38,Female,5.8,1.8,2.0,0.3,2.8,4.5,3.9,0.5,1.1,6.8,4.0,1.0,10,0.0,Urban,51.0,False,False,131.2,8.0,10.0,14.7,3.8,Balanced
3368,49,Male,5.8,1.2,2.6,0.4,2.4,4.2,3.6,1.8,1.3,7.8,4.0,4.3,7,0.0,Rural,47.0,True,False,11.7,5.0,5.0,17.1,3.8,Passive Usage
3369,38,Female,3.1,0.6,2.5,1.1,0.3,1.3,2.3,2.6,2.7,6.8,4.0,6.9,2,4.4,Urban,84.0,False,False,152.7,2.0,3.0,15.8,3.1,Active/High-Intensity Usage
3370,31,Female,8.2,2.6,3.0,1.2,2.0,4.5,3.8,0.7,1.0,6.3,3.0,1.0,10,0.0,Urban,50.0,True,True,136.3,12.0,13.0,14.8,5.6,Passive Usage
